Expressexchange;2023-09-24 02:21:41;HKD;-17859.1803
LaundryDepot;2023-09-24 02:29:56;MXN;36361.9089
WilyCrypto;2023-09-24 02:38:09;CNY;-33343.1679
SatoshiErie;2023-09-24 02:40:41;LEO;2106.9255
BitcoinLightning;2023-09-24 02:46:28;SGD;981.9245
SatoshiLadies;2023-09-24 02:49:15;SGD;-4338.6072
TechAlpharetta;2023-09-24 02:54:02;SOL;-17.3186
CyberCoinage;2023-09-24 03:00:11;SGD;-3073.4998
LedgerTeller;2023-09-24 03:03:20;INR;-844193.8885
SatoshiLadies;2023-09-24 03:04:54;PLN;32234.6437
CryptexCapital;2023-09-24 03:09:06;INR;774737.1131
CryptoBrite;2023-09-24 03:10:49;GBP;1130.9498
CoinCygen;2023-09-24 03:18:11;STX;265.3646
CryptoTrader;2023-09-24 03:28:07;DKK;-17706.0901
Coldwalletbea;2023-09-24 03:32:06;USD;-6229.4333
CoinCellar;2023-09-24 03:41:02;BTC;0.1420
Coin+Cog;2023-09-24 03:44:46;PLN;12929.7088
CryptoGrizzly;2023-09-24 03:52:37;XLM;49825.2695
MoneyMunch;2023-09-24 03:55:29;BTT;11451149811.3464
Cash4Crypto;2023-09-24 03:56:32;LDO;1355.2665
BonzaiCrypto;2023-09-24 04:04:21;CAD;-3371.8583
SilvaLedger;2023-09-24 04:10:32;FIL;151.4593
CryptoComplex;2023-09-24 04:16:08;IMX;-984.4655
CaminoCoin;2023-09-24 04:20:38;SEK;86708.2203
SatoshiErie;2023-09-24 04:22:52;VET;311360.5409
LiabilityLedger;2023-09-24 04:28:05;CAD;-173.9272
LiabilityLedger;2023-09-24 04:31:12;DKK;21675.2467
CryptoCreed;2023-09-24 04:36:22;INR;784368.5044
FredMeyer;2023-09-24 04:44:20;SEI;-4087.9063
LauncherLedger;2023-09-24 04:48:58;QNT;-53.5618
CryptoMask;2023-09-24 04:57:55;LDO;1264.0669
BelCham;2023-09-24 05:06:44;STX;4486.4452
CurrentExchange;2023-09-24 05:13:00;XRP;-2967.4953
LaundryDepot;2023-09-24 05:20:04;XMR;5.4564
CryptoMask;2023-09-24 05:28:08;GBP;-1975.9287
RentonCoin;2023-09-24 05:32:43;HNT;-302.2319
TechnoCoins;2023-09-24 05:33:14;QNT;-59.8971
BITFountain;2023-09-24 05:33:22;NOK;-94512.6419
SatoshiLadies;2023-09-24 05:35:32;ARB;2162.5141
BatCoin;2023-09-24 05:42:21;TWD;205190.7661
LocalCrypto;2023-09-24 05:47:21;USD;8886.6446
LavaLedger;2023-09-24 05:53:54;AXS;-454.6174
AudaciousCoins;2023-09-24 05:53:57;ARB;-1887.5594
Snoqualmie;2023-09-24 05:56:57;DYM;951.6552
CryptoTrader;2023-09-24 06:05:41;JPY;-1459141.8272
CurrentExchange;2023-09-24 06:13:58;CAD;3530.2521
CryptexCapital;2023-09-24 06:21:32;LEO;791.8251
Crazy4Crypto;2023-09-24 06:30:20;ICP;82.9235
ArrangeExchange;2023-09-24 06:35:25;DKK;-63260.5792
CentSecurity;2023-09-24 06:37:23;MNT;-10094.8920
DogeCoinDrip;2023-09-24 06:37:57;DOT;-1010.2419
Moneyish;2023-09-24 06:43:38;BTT;-2738111283.2965
CaminoCoin;2023-09-24 06:48:58;SEI;2345.4422
BatCoin;2023-09-23 14:23:10;NOK;-44839.6694
ArmstrongCoin;2023-09-23 14:31:44;DOT;363.4888
CurrencyClimb;2023-09-23 14:34:41;ETC;42.1452
Capitsio;2023-09-23 14:43:51;XLM;73498.1468
CryptoMask;2023-09-23 14:48:53;SEK;92979.5260
_CoinLaundry_;2023-09-23 14:50:22;AXS;-477.7486
SavingsScrunch;2023-09-23 14:51:41;AUD;12271.5737
CryptoClamp;2023-09-23 14:52:14;USD;-2785.2366
LiabilityLedger;2023-09-23 14:59:41;HNT;-989.6244
CryForCrypto;2023-09-23 15:04:44;SEK;86060.7547
ArrangeExchange;2023-09-23 15:06:41;XRP;13112.6164
CapitalCart;2023-09-23 15:10:03;FLR;194520.0737
BumbleBee;2023-09-23 15:12:01;PLN;8917.6249
ChainBucks;2023-09-23 15:15:50;XTZ;5228.9178
LavaLedger;2023-09-23 15:24:17;JPY;-521689.3740
SavingsScrunch;2023-09-23 15:26:52;QNT;97.9915
Capitsio;2023-09-23 15:27:50;FLR;302941.3380
CurrencyN;2023-09-23 15:31:19;INR;-357036.0637
CryptoFetch;2023-09-23 15:34:44;CAD;9750.2947
LaundryDepot;2023-09-23 15:38:40;MNT;4674.7642
Block__HODL;2023-09-23 15:39:07;USD;1767.1119
GoldSurge;2023-09-23 15:42:10;BCH;5.1038
SilvaLedger;2023-09-23 15:43:14;SGD;7516.5036
Crazy4Crypto;2023-09-23 15:43:34;MNT;-11952.8267
BlockchainBishop;2023-09-23 15:52:30;CAD;12323.1930
CryptoChill;2023-09-23 15:56:48;BTT;-4566318097.5350
Expressexchange;2023-09-23 16:03:04;AUD;-2159.3657
Capitsio;2023-09-23 16:12:24;TIA;108.3850
CryptexCapital;2023-09-23 16:16:22;MKR;1.8161
CoinCellar;2023-09-23 16:23:47;FTM;19797.7814
BonzaiCrypto;2023-09-23 16:29:20;STX;2398.2364
ShrewdCrypto;2023-09-23 16:35:05;TWD;-145905.9795
ModeLedger;2023-09-23 16:39:38;CAD;-4325.6802
Capitsio;2023-09-23 16:45:14;CAD;1154.7563
Gemini;2023-09-23 16:46:44;JPY;590846.1332
_CoinLaundry_;2023-09-23 16:49:37;CZK;-197475.6933
BatCoin;2023-09-23 16:58:13;JPY;1030182.6627
Coldwalletbea;2023-09-23 17:02:04;DKK;56389.4485
DigiBronze;2023-09-23 17:10:52;BNB;16.8615
CryptoAbsolute;2023-09-23 17:15:25;MNT;6737.7143
CryptoCreed;2023-09-23 17:24:47;KAS;2010.0927
ChainBucks;2023-09-23 17:29:48;CZK;7162.0134
CryptoCreed;2023-09-23 17:33:05;CNY;36487.0715
E-CoinAgency;2023-09-23 17:36:59;BSV;-28.0261
CoinCellar;2023-09-23 17:39:00;PLN;-9961.7927
CryptoMask;2023-09-23 17:39:34;PLN;24142.4991
CryptoCreed;2023-09-23 17:43:31;MXN;17891.8089
RentonCoin;2023-09-23 17:43:51;DAI;2105.0611
CryForCrypto;2023-09-23 17:52:49;XRP;15583.0992
RentonCoin;2023-09-23 17:55:58;DYM;-803.4297
CurrentExchange;2023-09-23 17:57:15;JPY;557713.2849
Crazy4Crypto;2023-09-23 18:06:33;FIL;-119.0230
SatoshiLadies;2023-09-23 18:16:15;XLM;38934.0953
RentonCoin;2023-09-23 18:17:53;AUD;-3287.2124
COINTRAL;2023-09-23 18:18:13;HKD;55192.0183
LiabilityLedger;2023-09-23 18:18:24;MXN;-21592.5001
ExpeditedExchange;2023-09-23 18:25:42;FTM;-3240.2207
Coldwalletbea;2023-09-23 18:32:58;VET;-145169.4866
CentSecurity;2023-09-23 18:33:31;LTC;-20.8254
SecureSilvers;2023-09-23 18:37:00;BTC;-0.0313
SatoshiStaff;2023-09-23 18:45:07;CHZ;69219.0219
BandsofBits*;2023-09-23 18:53:25;NZD;10258.7359
E-CashPros;2023-09-23 18:53:46;OKB;145.5079
SatoshiStaff;2023-09-23 18:56:49;GRT;56219.1699
SatoshiStaff;2023-09-23 19:02:40;XLM;64208.6213
SatoshiStaff;2023-09-23 19:07:20;INJ;-146.6163
Altcoinist;2023-09-23 19:09:54;HKD;62438.1747
CryptoProlific;2023-09-23 19:15:53;LTC;-68.9455
CryptoChill;2023-09-23 19:20:05;CHF;-4335.9872
TechnoCoins;2023-09-23 19:27:46;MXN;-46340.7199
BandsofBits*;2023-09-23 19:29:49;TWD;-208553.5443
CentSecurity;2023-09-23 19:30:45;ETC;151.8385
Coinaro;2023-09-23 19:39:32;NZD;-7983.1947
ExpeditedExchange;2023-09-23 19:45:39;HNT;810.0539
CryptoSly;2023-09-23 19:47:36;NOK;78534.1917
BonzaiCrypto;2023-09-23 19:53:21;SGD;-13479.5251
SatoshiStaff;2023-09-23 20:02:37;KRW;-3094669.3749
LiabilityLedger;2023-09-23 20:06:24;DKK;23110.5254
CryptoGrizzly;2023-09-23 20:09:20;IMX;1752.2718
Cryptowall;2023-09-23 20:13:00;FTM;9062.0893
CryptoCreed;2023-09-23 20:22:37;SEK;32274.8919
MidasMoney;2023-09-23 20:28:01;GBP;-4415.0423
Lizzys;2023-09-23 20:36:09;PLN;10073.7165
CaminoCoin;2023-09-23 20:44:19;NOK;6946.6183
CryptoFetch;2023-09-23 20:44:28;MXN;-72891.7003
Cash4Crypto;2023-09-23 20:46:33;SGD;-10437.3829
CurrencyN;2023-09-23 20:54:28;NOK;-23449.5208
CryptoMask;2023-09-23 21:03:14;GBP;-7908.4642
CryptoSly;2023-09-23 21:12:01;CHF;-4051.5947
ShrewdCrypto;2023-09-23 21:17:35;WOO;-19597.3600
CryptoClamp;2023-09-23 21:20:36;XTZ;4960.5655
CarbonColdwallet;2023-09-23 21:24:50;SEI;4699.8936
CryptoFetch;2023-09-23 21:30:32;CNY;-40753.9479
SecureSilvers;2023-09-23 21:40:28;CNY;23311.8805
Satoshi-Rial;2023-09-23 21:49:31;SEK;101320.2046
CryptoDevious;2023-09-23 21:53:38;SOL;-1.8189
Satoshi-Rial;2023-09-23 21:58:32;XLM;70934.8364
CryptoBrite;2023-09-23 22:05:57;BNB;30.9318
Cash4Crypto;2023-09-23 22:07:36;VET;-96037.0111
CryptoGrizzly;2023-09-23 22:08:54;AUD;7670.0178
CryptoCreed;2023-09-23 22:18:53;AUD;6446.4466
SatoshiStaff;2023-09-23 22:28:31;TWD;164303.0170
Bitcoinpad;2023-09-23 22:35:37;GBP;-752.8417
LavaLedger;2023-09-23 22:43:31;BGB;-14159.4589
Coin+Cog;2023-09-23 22:49:50;KRW;-10947836.5914
Cryptowall;2023-09-23 22:58:33;SOL;-69.0154
BumbleBee;2023-09-23 23:03:35;UNI;858.9488
CryptoCollective;2023-09-23 23:03:52;USD;-2233.1140
CryptoCollective;2023-09-23 23:05:42;CNY;52404.0466
Cash4Crypto;2023-09-23 23:14:29;NEO;-599.0975
CryptoClamp;2023-09-23 23:19:58;XMR;28.0283
Crypto::Traders;2023-09-23 23:24:06;EUR;-2658.1177
BatCoin;2023-09-23 23:29:14;GBP;-1025.5151
CryForCrypto;2023-09-23 23:33:05;PLN;6110.2543
CentSecurity;2023-09-23 23:36:18;WOO;27605.2123
CryptoTrader;2023-09-23 23:36:32;BTC;-0.1224
MoneyMunch;2023-09-23 23:39:27;BTC;-0.0305
LavaLedger;2023-09-23 23:40:43;CZK;73329.1611
ArrangeExchange;2023-09-23 23:40:58;AUD;-12911.2187
Block__HODL;2023-09-23 23:41:51;CNY;29784.8369
DizzyCrypto;2023-09-23 23:44:21;NEO;60.2533
AgileCoin;2023-09-23 23:46:43;MKR;-2.9413
DizzyCrypto;2023-09-23 23:49:52;SEI;-5498.0510
COINTRAL;2023-09-23 23:51:24;SGD;-1393.8898
TopCrypto;2023-09-23 23:54:04;EUR;-8405.5766
LaundryDepot;2023-09-24 00:01:03;NZD;-2677.2545
CryptoAbsolute;2023-09-24 00:07:55;BSV;134.9667
CryptoCollective;2023-09-24 00:09:26;GBP;3619.9138
Satoshi-Rial;2023-09-24 00:16:59;KRW;9643828.5430
FredMeyer;2023-09-24 00:24:25;PLN;-23376.1007
CryptoTrader;2023-09-24 00:32:17;GBP;-4918.9495
CryptoCollective;2023-09-24 00:40:26;LTC;-113.2164
BatCoin;2023-09-24 00:49:21;ADA;9328.2647
CaminoCoin;2023-09-24 00:53:10;AXS;-360.0028
IronCladCrypto;2023-09-24 00:55:00;CNY;16105.6218
Satoshi-Rial;2023-09-24 00:58:50;PLN;22489.5721
CarbonColdwallet;2023-09-24 01:07:59;INR;-152421.5074
SatoshiLadies;2023-09-24 01:17:01;KRW;5589863.0018
MoneyMunch;2023-09-24 01:24:45;FLR;21874.1403
E-CashPros;2023-09-24 01:34:03;TIA;201.1061
RippleTrust;2023-09-24 01:40:26;PLN;-41649.6977
FredMeyer;2023-09-24 01:49:36;SUI;-1110.3857
ArmstrongCoin;2023-09-24 01:56:15;LTC;55.7158
DizzyCrypto;2023-09-24 02:04:43;PLN;-8965.6964
Gemini;2023-09-24 02:11:36;CZK;19955.3125
Block__HODL;2023-09-24 02:19:45;WOO;-16171.9783
CryptoProlific;2023-09-24 02:20:04;XLM;67914.6979
Expressexchange;2023-09-24 02:21:41;HKD;-17859.1803
LaundryDepot;2023-09-24 02:29:56;MXN;36361.9089
WilyCrypto;2023-09-24 02:38:09;CNY;-33343.1679
SatoshiErie;2023-09-24 02:40:41;LEO;2106.9255
BitcoinLightning;2023-09-24 02:46:28;SGD;981.9245
SatoshiLadies;2023-09-24 02:49:15;SGD;-4338.6072
TechAlpharetta;2023-09-24 02:54:02;SOL;-17.3186
CyberCoinage;2023-09-24 03:00:11;SGD;-3073.4998
LedgerTeller;2023-09-24 03:03:20;INR;-844193.8885
SatoshiLadies;2023-09-24 03:04:54;PLN;32234.6437
CryptexCapital;2023-09-24 03:09:06;INR;774737.1131
CryptoBrite;2023-09-24 03:10:49;GBP;1130.9498
CoinCygen;2023-09-24 03:18:11;STX;265.3646
CryptoTrader;2023-09-24 03:28:07;DKK;-17706.0901
Coldwalletbea;2023-09-24 03:32:06;USD;-6229.4333
CoinCellar;2023-09-24 03:41:02;BTC;0.1420
Coin+Cog;2023-09-24 03:44:46;PLN;12929.7088
CryptoGrizzly;2023-09-24 03:52:37;XLM;49825.2695
MoneyMunch;2023-09-24 03:55:29;BTT;11451149811.3464
Cash4Crypto;2023-09-24 03:56:32;LDO;1355.2665
BonzaiCrypto;2023-09-24 04:04:21;CAD;-3371.8583
SilvaLedger;2023-09-24 04:10:32;FIL;151.4593
CryptoComplex;2023-09-24 04:16:08;IMX;-984.4655
CaminoCoin;2023-09-24 04:20:38;SEK;86708.2203
SatoshiErie;2023-09-24 04:22:52;VET;311360.5409
LiabilityLedger;2023-09-24 04:28:05;CAD;-173.9272
LiabilityLedger;2023-09-24 04:31:12;DKK;21675.2467
CryptoCreed;2023-09-24 04:36:22;INR;784368.5044
FredMeyer;2023-09-24 04:44:20;SEI;-4087.9063
LauncherLedger;2023-09-24 04:48:58;QNT;-53.5618
CryptoMask;2023-09-24 04:57:55;LDO;1264.0669
BelCham;2023-09-24 05:06:44;STX;4486.4452
CurrentExchange;2023-09-24 05:13:00;XRP;-2967.4953
LaundryDepot;2023-09-24 05:20:04;XMR;5.4564
CryptoMask;2023-09-24 05:28:08;GBP;-1975.9287
RentonCoin;2023-09-24 05:32:43;HNT;-302.2319
TechnoCoins;2023-09-24 05:33:14;QNT;-59.8971
BITFountain;2023-09-24 05:33:22;NOK;-94512.6419
SatoshiLadies;2023-09-24 05:35:32;ARB;2162.5141
BatCoin;2023-09-24 05:42:21;TWD;205190.7661
LocalCrypto;2023-09-24 05:47:21;USD;8886.6446
LavaLedger;2023-09-24 05:53:54;AXS;-454.6174
AudaciousCoins;2023-09-24 05:53:57;ARB;-1887.5594
Snoqualmie;2023-09-24 05:56:57;DYM;951.6552
CryptoTrader;2023-09-24 06:05:41;JPY;-1459141.8272
CurrentExchange;2023-09-24 06:13:58;CAD;3530.2521
CryptexCapital;2023-09-24 06:21:32;LEO;791.8251
Crazy4Crypto;2023-09-24 06:30:20;ICP;82.9235
ArrangeExchange;2023-09-24 06:35:25;DKK;-63260.5792
CentSecurity;2023-09-24 06:37:23;MNT;-10094.8920
DogeCoinDrip;2023-09-24 06:37:57;DOT;-1010.2419
Moneyish;2023-09-24 06:43:38;BTT;-2738111283.2965
CaminoCoin;2023-09-24 06:48:58;SEI;2345.4422
BatCoin;2023-09-23 14:23:10;NOK;-44839.6694
ArmstrongCoin;2023-09-23 14:31:44;DOT;363.4888
CurrencyClimb;2023-09-23 14:34:41;ETC;42.1452
Capitsio;2023-09-23 14:43:51;XLM;73498.1468
CryptoMask;2023-09-23 14:48:53;SEK;92979.5260
_CoinLaundry_;2023-09-23 14:50:22;AXS;-477.7486
SavingsScrunch;2023-09-23 14:51:41;AUD;12271.5737
CryptoClamp;2023-09-23 14:52:14;USD;-2785.2366
LiabilityLedger;2023-09-23 14:59:41;HNT;-989.6244
CryForCrypto;2023-09-23 15:04:44;SEK;86060.7547
ArrangeExchange;2023-09-23 15:06:41;XRP;13112.6164
CapitalCart;2023-09-23 15:10:03;FLR;194520.0737
BumbleBee;2023-09-23 15:12:01;PLN;8917.6249
ChainBucks;2023-09-23 15:15:50;XTZ;5228.9178
LavaLedger;2023-09-23 15:24:17;JPY;-521689.3740
SavingsScrunch;2023-09-23 15:26:52;QNT;97.9915
Capitsio;2023-09-23 15:27:50;FLR;302941.3380
CurrencyN;2023-09-23 15:31:19;INR;-357036.0637
CryptoFetch;2023-09-23 15:34:44;CAD;9750.2947
LaundryDepot;2023-09-23 15:38:40;MNT;4674.7642
Block__HODL;2023-09-23 15:39:07;USD;1767.1119
GoldSurge;2023-09-23 15:42:10;BCH;5.1038
SilvaLedger;2023-09-23 15:43:14;SGD;7516.5036
Crazy4Crypto;2023-09-23 15:43:34;MNT;-11952.8267
BlockchainBishop;2023-09-23 15:52:30;CAD;12323.1930
CryptoChill;2023-09-23 15:56:48;BTT;-4566318097.5350
Expressexchange;2023-09-23 16:03:04;AUD;-2159.3657
Capitsio;2023-09-23 16:12:24;TIA;108.3850
CryptexCapital;2023-09-23 16:16:22;MKR;1.8161
CoinCellar;2023-09-23 16:23:47;FTM;19797.7814
BonzaiCrypto;2023-09-23 16:29:20;STX;2398.2364
ShrewdCrypto;2023-09-23 16:35:05;TWD;-145905.9795
ModeLedger;2023-09-23 16:39:38;CAD;-4325.6802
Capitsio;2023-09-23 16:45:14;CAD;1154.7563
Gemini;2023-09-23 16:46:44;JPY;590846.1332
_CoinLaundry_;2023-09-23 16:49:37;CZK;-197475.6933
BatCoin;2023-09-23 16:58:13;JPY;1030182.6627
Coldwalletbea;2023-09-23 17:02:04;DKK;56389.4485
DigiBronze;2023-09-23 17:10:52;BNB;16.8615
CryptoAbsolute;2023-09-23 17:15:25;MNT;6737.7143
CryptoCreed;2023-09-23 17:24:47;KAS;2010.0927
ChainBucks;2023-09-23 17:29:48;CZK;7162.0134
CryptoCreed;2023-09-23 17:33:05;CNY;36487.0715
E-CoinAgency;2023-09-23 17:36:59;BSV;-28.0261
CoinCellar;2023-09-23 17:39:00;PLN;-9961.7927
CryptoMask;2023-09-23 17:39:34;PLN;24142.4991
CryptoCreed;2023-09-23 17:43:31;MXN;17891.8089
RentonCoin;2023-09-23 17:43:51;DAI;2105.0611
CryForCrypto;2023-09-23 17:52:49;XRP;15583.0992
RentonCoin;2023-09-23 17:55:58;DYM;-803.4297
CurrentExchange;2023-09-23 17:57:15;JPY;557713.2849
Crazy4Crypto;2023-09-23 18:06:33;FIL;-119.0230
SatoshiLadies;2023-09-23 18:16:15;XLM;38934.0953
RentonCoin;2023-09-23 18:17:53;AUD;-3287.2124
COINTRAL;2023-09-23 18:18:13;HKD;55192.0183
LiabilityLedger;2023-09-23 18:18:24;MXN;-21592.5001
ExpeditedExchange;2023-09-23 18:25:42;FTM;-3240.2207
Coldwalletbea;2023-09-23 18:32:58;VET;-145169.4866
CentSecurity;2023-09-23 18:33:31;LTC;-20.8254
SecureSilvers;2023-09-23 18:37:00;BTC;-0.0313
SatoshiStaff;2023-09-23 18:45:07;CHZ;69219.0219
BandsofBits*;2023-09-23 18:53:25;NZD;10258.7359
E-CashPros;2023-09-23 18:53:46;OKB;145.5079
SatoshiStaff;2023-09-23 18:56:49;GRT;56219.1699
SatoshiStaff;2023-09-23 19:02:40;XLM;64208.6213
SatoshiStaff;2023-09-23 19:07:20;INJ;-146.6163
Altcoinist;2023-09-23 19:09:54;HKD;62438.1747
CryptoProlific;2023-09-23 19:15:53;LTC;-68.9455
CryptoChill;2023-09-23 19:20:05;CHF;-4335.9872
TechnoCoins;2023-09-23 19:27:46;MXN;-46340.7199
BandsofBits*;2023-09-23 19:29:49;TWD;-208553.5443
CentSecurity;2023-09-23 19:30:45;ETC;151.8385
Coinaro;2023-09-23 19:39:32;NZD;-7983.1947
ExpeditedExchange;2023-09-23 19:45:39;HNT;810.0539
CryptoSly;2023-09-23 19:47:36;NOK;78534.1917
BonzaiCrypto;2023-09-23 19:53:21;SGD;-13479.5251
SatoshiStaff;2023-09-23 20:02:37;KRW;-3094669.3749
LiabilityLedger;2023-09-23 20:06:24;DKK;23110.5254
CryptoGrizzly;2023-09-23 20:09:20;IMX;1752.2718
Cryptowall;2023-09-23 20:13:00;FTM;9062.0893
CryptoCreed;2023-09-23 20:22:37;SEK;32274.8919
MidasMoney;2023-09-23 20:28:01;GBP;-4415.0423
Lizzys;2023-09-23 20:36:09;PLN;10073.7165
CaminoCoin;2023-09-23 20:44:19;NOK;6946.6183
CryptoFetch;2023-09-23 20:44:28;MXN;-72891.7003
Cash4Crypto;2023-09-23 20:46:33;SGD;-10437.3829
CurrencyN;2023-09-23 20:54:28;NOK;-23449.5208
CryptoMask;2023-09-23 21:03:14;GBP;-7908.4642
CryptoSly;2023-09-23 21:12:01;CHF;-4051.5947
ShrewdCrypto;2023-09-23 21:17:35;WOO;-19597.3600
CryptoClamp;2023-09-23 21:20:36;XTZ;4960.5655
CarbonColdwallet;2023-09-23 21:24:50;SEI;4699.8936
CryptoFetch;2023-09-23 21:30:32;CNY;-40753.9479
SecureSilvers;2023-09-23 21:40:28;CNY;23311.8805
Satoshi-Rial;2023-09-23 21:49:31;SEK;101320.2046
CryptoDevious;2023-09-23 21:53:38;SOL;-1.8189
Satoshi-Rial;2023-09-23 21:58:32;XLM;70934.8364
CryptoBrite;2023-09-23 22:05:57;BNB;30.9318
Cash4Crypto;2023-09-23 22:07:36;VET;-96037.0111
CryptoGrizzly;2023-09-23 22:08:54;AUD;7670.0178
CryptoCreed;2023-09-23 22:18:53;AUD;6446.4466
SatoshiStaff;2023-09-23 22:28:31;TWD;164303.0170
Bitcoinpad;2023-09-23 22:35:37;GBP;-752.8417
LavaLedger;2023-09-23 22:43:31;BGB;-14159.4589
Coin+Cog;2023-09-23 22:49:50;KRW;-10947836.5914
Cryptowall;2023-09-23 22:58:33;SOL;-69.0154
BumbleBee;2023-09-23 23:03:35;UNI;858.9488
CryptoCollective;2023-09-23 23:03:52;USD;-2233.1140
CryptoCollective;2023-09-23 23:05:42;CNY;52404.0466
Cash4Crypto;2023-09-23 23:14:29;NEO;-599.0975
CryptoClamp;2023-09-23 23:19:58;XMR;28.0283
Crypto::Traders;2023-09-23 23:24:06;EUR;-2658.1177
BatCoin;2023-09-23 23:29:14;GBP;-1025.5151
CryForCrypto;2023-09-23 23:33:05;PLN;6110.2543
CentSecurity;2023-09-23 23:36:18;WOO;27605.2123
CryptoTrader;2023-09-23 23:36:32;BTC;-0.1224
MoneyMunch;2023-09-23 23:39:27;BTC;-0.0305
LavaLedger;2023-09-23 23:40:43;CZK;73329.1611
ArrangeExchange;2023-09-23 23:40:58;AUD;-12911.2187
Block__HODL;2023-09-23 23:41:51;CNY;29784.8369
DizzyCrypto;2023-09-23 23:44:21;NEO;60.2533
AgileCoin;2023-09-23 23:46:43;MKR;-2.9413
DizzyCrypto;2023-09-23 23:49:52;SEI;-5498.0510
COINTRAL;2023-09-23 23:51:24;SGD;-1393.8898
TopCrypto;2023-09-23 23:54:04;EUR;-8405.5766
LaundryDepot;2023-09-24 00:01:03;NZD;-2677.2545
CryptoAbsolute;2023-09-24 00:07:55;BSV;134.9667
CryptoCollective;2023-09-24 00:09:26;GBP;3619.9138
Satoshi-Rial;2023-09-24 00:16:59;KRW;9643828.5430
FredMeyer;2023-09-24 00:24:25;PLN;-23376.1007
CryptoTrader;2023-09-24 00:32:17;GBP;-4918.9495
CryptoCollective;2023-09-24 00:40:26;LTC;-113.2164
BatCoin;2023-09-24 00:49:21;ADA;9328.2647
CaminoCoin;2023-09-24 00:53:10;AXS;-360.0028
IronCladCrypto;2023-09-24 00:55:00;CNY;16105.6218
Satoshi-Rial;2023-09-24 00:58:50;PLN;22489.5721
CarbonColdwallet;2023-09-24 01:07:59;INR;-152421.5074
SatoshiLadies;2023-09-24 01:17:01;KRW;5589863.0018
MoneyMunch;2023-09-24 01:24:45;FLR;21874.1403
E-CashPros;2023-09-24 01:34:03;TIA;201.1061
RippleTrust;2023-09-24 01:40:26;PLN;-41649.6977
FredMeyer;2023-09-24 01:49:36;SUI;-1110.3857
ArmstrongCoin;2023-09-24 01:56:15;LTC;55.7158
DizzyCrypto;2023-09-24 02:04:43;PLN;-8965.6964
Gemini;2023-09-24 02:11:36;CZK;19955.3125
Block__HODL;2023-09-24 02:19:45;WOO;-16171.9783
CryptoProlific;2023-09-24 02:20:04;XLM;67914.6979
Expressexchange;2023-09-24 02:21:41;HKD;-17859.1803
LaundryDepot;2023-09-24 02:29:56;MXN;36361.9089
WilyCrypto;2023-09-24 02:38:09;CNY;-33343.1679
SatoshiErie;2023-09-24 02:40:41;LEO;2106.9255
BitcoinLightning;2023-09-24 02:46:28;SGD;981.9245
SatoshiLadies;2023-09-24 02:49:15;SGD;-4338.6072
TechAlpharetta;2023-09-24 02:54:02;SOL;-17.3186
CyberCoinage;2023-09-24 03:00:11;SGD;-3073.4998
LedgerTeller;2023-09-24 03:03:20;INR;-844193.8885
SatoshiLadies;2023-09-24 03:04:54;PLN;32234.6437
CryptexCapital;2023-09-24 03:09:06;INR;774737.1131
CryptoBrite;2023-09-24 03:10:49;GBP;1130.9498
CoinCygen;2023-09-24 03:18:11;STX;265.3646
CryptoTrader;2023-09-24 03:28:07;DKK;-17706.0901
Coldwalletbea;2023-09-24 03:32:06;USD;-6229.4333
CoinCellar;2023-09-24 03:41:02;BTC;0.1420
Coin+Cog;2023-09-24 03:44:46;PLN;12929.7088
CryptoGrizzly;2023-09-24 03:52:37;XLM;49825.2695
MoneyMunch;2023-09-24 03:55:29;BTT;11451149811.3464
Cash4Crypto;2023-09-24 03:56:32;LDO;1355.2665
BonzaiCrypto;2023-09-24 04:04:21;CAD;-3371.8583
SilvaLedger;2023-09-24 04:10:32;FIL;151.4593
CryptoComplex;2023-09-24 04:16:08;IMX;-984.4655
CaminoCoin;2023-09-24 04:20:38;SEK;86708.2203
SatoshiErie;2023-09-24 04:22:52;VET;311360.5409
LiabilityLedger;2023-09-24 04:28:05;CAD;-173.9272
LiabilityLedger;2023-09-24 04:31:12;DKK;21675.2467
CryptoCreed;2023-09-24 04:36:22;INR;784368.5044
FredMeyer;2023-09-24 04:44:20;SEI;-4087.9063
LauncherLedger;2023-09-24 04:48:58;QNT;-53.5618
CryptoMask;2023-09-24 04:57:55;LDO;1264.0669
BelCham;2023-09-24 05:06:44;STX;4486.4452
CurrentExchange;2023-09-24 05:13:00;XRP;-2967.4953
LaundryDepot;2023-09-24 05:20:04;XMR;5.4564
CryptoMask;2023-09-24 05:28:08;GBP;-1975.9287
RentonCoin;2023-09-24 05:32:43;HNT;-302.2319
TechnoCoins;2023-09-24 05:33:14;QNT;-59.8971
BITFountain;2023-09-24 05:33:22;NOK;-94512.6419
SatoshiLadies;2023-09-24 05:35:32;ARB;2162.5141
BatCoin;2023-09-24 05:42:21;TWD;205190.7661
LocalCrypto;2023-09-24 05:47:21;USD;8886.6446
LavaLedger;2023-09-24 05:53:54;AXS;-454.6174
AudaciousCoins;2023-09-24 05:53:57;ARB;-1887.5594
Snoqualmie;2023-09-24 05:56:57;DYM;951.6552
CryptoTrader;2023-09-24 06:05:41;JPY;-1459141.8272
CurrentExchange;2023-09-24 06:13:58;CAD;3530.2521
CryptexCapital;2023-09-24 06:21:32;LEO;791.8251
Crazy4Crypto;2023-09-24 06:30:20;ICP;82.9235
